image_id,width,height,source,x_min,y_min,w,h,x_max,y_max
M3-BH130-29.jpg,4446,3646,1,437.1461988,368.7635765,20.15294647,30.47284696,457.2991453,399.2364235
M3-BH130-29.jpg,4446,3646,2,161.3387314,321.7202414,100.6495726,32.43883708,261.9883041,354.1590784
M3-BH130-29.jpg,4446,3646,2,288.1295547,322.2819528,59.30724247,31.17498629,347.4367971,353.4569391
M3-BH130-29.jpg,4446,3646,2,353.88574,321.018102,46.75483581,33.14097641,400.6405758,354.1590784
M3-BH130-29.jpg,4446,3646,2,406.0530814,321.7202414,48.36707152,29.91113549,454.4201529,351.6313769
M3-BH130-29.jpg,4446,3646,2,133.1246064,369.4657159,303.445794,33.14097641,436.5704004,402.6066923
M3-BH130-29.jpg,4446,3646,2,23.26225821,412.5770708,110.8987854,35.10696654,134.1610436,447.6840373
M3-BH130-29.jpg,4446,3646,2,140.7251462,418.4750411,50.55510571,28.50685683,191.2802519,446.981898
M3-BH130-29.jpg,4446,3646,2,239.6473234,415.1047724,59.30724247,34.54525507,298.9545659,449.6500274
M3-BH130-29.jpg,4446,3646,2,305.5186685,418.4750411,102.8376068,31.17498629,408.3562753,449.6500274
M3-BH130-29.jpg,4446,3646,2,414.8052182,417.2111903,64.71974809,31.87712562,479.5249663,449.088316
M3-BH130-29.jpg,4446,3646,2,117.8083671,462.9906747,87.52136752,31.87712562,205.3297346,494.8678003
M3-BH130-29.jpg,4446,3646,2,211.8938372,462.9906747,167.5573549,33.14097641,379.4511921,496.1316511
M3-BH130-29.jpg,4446,3646,2,408.2411156,464.9566648,50.55510571,32.43883708,458.7962213,497.3955019
M3-BH130-30.jpg,4310,3587,2,8.19675174,275.1982158,46.92343387,32.54418734,55.12018561,307.7424031
M3-BH130-30.jpg,4310,3587,2,105.8450116,275.1982158,66.76194896,35.82715361,172.6069606,311.0253694
M3-BH130-30.jpg,4310,3587,2,184.2487239,276.6255924,135.187007,37.8254809,319.4357309,314.4510733
M3-BH130-30.jpg,4310,3587,2,402.8287703,275.9119041,44.66635731,31.83049902,447.4951276,307.7424031
M3-BH130-30.jpg,4310,3587,2,23.63990719,324.2999721,71.15730858,33.82882632,94.79721578,358.1287984
M3-BH130-30.jpg,4310,3587,2,79.35406032,370.1187622,59.63433875,32.54418734,138.9883991,402.6629495
M3-BH130-30.jpg,4310,3587,2,151.1053364,370.6897129,59.04037123,32.54418734,210.1457077,403.2339002
M3-BH130-30.jpg,4310,3587,2,286.4111369,369.4050739,57.9712297,33.82882632,344.3823666,403.2339002
M3-BH130-30.jpg,4310,3587,2,11.52296984,369.4050739,44.19118329,28.54753276,55.71415313,397.9526066
M3-BH130-30.jpg,4310,3587,1,170.4686775,324.2999721,23.16473318,30.54586005,193.6334107,354.8458322
M3-BH130-30.jpg,4310,3587,1,58.92157773,272.6289378,15.44315545,39.8238082,74.36473318,312.452746
M3-BH130-30.jpg,4310,3587,1,347.5897912,367.4067466,18.17540603,36.54084193,365.7651972,403.9475885
M3-BH13150-1.jpg,4095,3128,1,298.0727717,258.6189258,27.88180708,33.88235294,325.9545788,292.5012788
M3-BH13150-1.jpg,4095,3128,1,127.2810745,306.4143223,15.75384615,36.50127877,143.0349206,342.915601
M3-BH13150-1.jpg,4095,3128,1,476.8664225,312.3069054,21.75531136,35.19181586,498.6217338,347.4987212
M3-BH13150-1.jpg,4095,3128,1,322.8288156,415.0997442,29.88229548,37.15601023,352.7111111,452.2557545
M3-BH13150-1.jpg,4095,3128,1,148.6612943,457.0025575,29.88229548,46.4859335,178.5435897,503.488491
M3-BH13150-1.jpg,4095,3128,2,181.0442002,358.7928389,62.26520147,39.77493606,243.3094017,398.5677749
M3-BH13150-1.jpg,4095,3128,2,8.752136752,358.1381074,39.00952381,34.5370844,47.76166056,392.6751918
M3-BH13150-1.jpg,4095,3128,2,258.5631258,307.0690537,34.50842491,34.5370844,293.0715507,341.6061381
M3-BH13150-2.jpg,3970,2775,1,187.9052897,314.9491892,11.6070529,36.53189189,199.5123426,351.4810811
M3-BH13150-2.jpg,3970,2775,1,399.6695214,314.3956757,20.89269521,35.24036036,420.5622166,349.636036
M3-BH13150-2.jpg,3970,2775,1,401.6040302,365.5034234,19.98992443,33.21081081,421.5939547,398.7142342
M3-BH13150-2.jpg,3970,2775,1,40.49571788,362.7358559,40.36675063,38.37693694,80.86246851,401.1127928
M3-BH13150-2.jpg,3970,2775,1,266.7042821,464.9513514,36.62670025,32.47279279,303.3309824,497.4241441
M3-BH13150-2.jpg,3970,2775,2,94.14609572,413.8436036,66.28916877,35.79387387,160.4352645,449.6374775
M3-BH13150-2.jpg,3970,2775,2,166.4967254,416.4266667,61.13047859,35.24036036,227.627204,451.667027
M3-BH13150-2.jpg,3970,2775,2,258.3214106,413.1055856,54.68211587,35.24036036,313.0035264,448.3459459
M3-BH13150-2.jpg,3970,2775,2,321.386398,415.1351351,73.76926952,33.76432432,395.1556675,448.8994595
M3-BH13150-2.jpg,3970,2775,2,401.6040302,413.1055856,34.82115869,33.21081081,436.4251889,446.3163964
M3-BH13150-2.jpg,3970,2775,2,10.31738035,410.5225225,30.17833753,26.56864865,40.49571788,437.0911712
M3-BH13150-2.jpg,3970,2775,2,242.5874055,364.7654054,41.26952141,35.79387387,283.856927,400.5592793
M3-BH13150-2.jpg,3970,2775,2,182.2307305,366.794955,38.04534005,33.21081081,220.2760705,400.0057658
M3-BH13150-3.jpg,4013,3254,1,339.3770247,256,15.56541241,46.41671789,354.9424371,302.4167179
M3-BH13150-3.jpg,4013,3254,1,470.0244206,268.5875845,30.62048343,31.15427167,500.6449041,299.7418562
M3-BH13150-3.jpg,4013,3254,1,292.0428607,365.3546404,14.03438824,36.50399508,306.0772489,401.8586355
M3-BH13150-3.jpg,4013,3254,1,296.3807625,413.1874616,29.08945926,33.19975415,325.4702218,446.3872157
M3-BH13150-3.jpg,4013,3254,2,46.31348119,314.3749232,53.20308996,34.4585126,99.51657114,348.8334358
M3-BH13150-3.jpg,4013,3254,2,106.0234239,317.0497849,50.52379766,29.89551321,156.5472215,346.9452981
M3-BH13150-3.jpg,4013,3254,2,163.5644156,309.0251998,59.70994269,31.78365089,223.2743583,340.8088506
M3-BH13150-3.jpg,4013,3254,2,229.1432843,313.7455439,87.14079242,30.52489244,316.2840768,344.2704364
M3-BH13150-3.jpg,4013,3254,2,323.8116123,316.4204057,35.46872664,27.85003073,359.2803389,344.2704364
M3-BH13150-3.jpg,4013,3254,2,367.3182158,312.9588199,46.82382258,33.19975415,414.1420384,346.1585741
M3-BH13150-3.jpg,4013,3254,2,447.4418141,311.0706822,45.67555445,34.4585126,493.1173686,345.5291948
M3-BH13150-3.jpg,4013,3254,2,15.56541241,365.3546404,128.4784451,35.87461586,144.0438575,401.2292563
M3-BH13150-3.jpg,4013,3254,2,153.2300025,368.0295022,42.48592076,31.15427167,195.7159232,399.1837738
M3-BH13150-3.jpg,4013,3254,2,205.4124097,364.7252612,34.44804386,33.19975415,239.8604535,397.9250154
M3-BH13150-3.jpg,4013,3254,2,246.3673063,362.0503995,37.12733616,32.57037492,283.4946424,394.6207744
M3-BH13150-3.jpg,4013,3254,2,306.5875903,360.7916411,115.0819836,37.76275353,421.6695739,398.5543946
M3-BH13150-3.jpg,4013,3254,2,334.5287815,415.2329441,77.44430601,31.78365089,411.9730875,447.016595
M3-BH13150-3.jpg,4013,3254,2,19.39297284,463.5377996,37.63767755,31.15427167,57.03065039,494.6920713
M3-BH13150-3.jpg,4013,3254,2,67.2374782,464.9539029,45.16521306,34.4585126,112.4026913,499.4124155
M3-BH13150-3.jpg,4013,3254,2,119.9302268,464.9539029,85.48218291,34.4585126,205.4124097,499.4124155
M3-BH13150-3.jpg,4013,3254,2,251.7258909,461.649662,124.2681286,41.8537185,375.9940194,503.5033805
M3-BH13150-3.jpg,4013,3254,2,449.1004236,411.1419791,41.97557937,38.39213276,491.076003,449.5341119
M3-BH13150-4.jpg,4020,2787,1,247.721393,258.6637962,29.42089552,39.13024758,277.1422886,297.7940438
M3-BH13150-4.jpg,4020,2787,1,372.7920398,456.8869752,17.95820896,31.23071403,390.7502488,488.1176893
M3-BH13150-4.jpg,4020,2787,1,491.8766169,354.1930391,18.34029851,39.86508791,510.2169154,394.058127
M3-BH13150-4.jpg,4020,2787,2,98.70646766,266.5633297,56.039801,35.82346609,154.7462687,302.3867958
M3-BH13150-4.jpg,4020,2787,2,224.7960199,309.7351991,163.6616915,37.844277,388.4577114,347.5794761
M3-BH13150-4.jpg,4020,2787,2,393.0427861,309.0003588,43.68557214,37.844277,436.7283582,346.8446358
M3-BH13150-4.jpg,4020,2787,2,443.6059701,306.9795479,46.48756219,38.39540725,490.0935323,345.3749551
M3-BH13150-4.jpg,4020,2787,2,16.42985075,364.1133836,54.25671642,38.39540725,70.68656716,402.5087908
M3-BH13150-4.jpg,4020,2787,2,77.5641791,364.1133836,43.1761194,34.53749551,120.7402985,398.6508791
M3-BH13150-4.jpg,4020,2787,2,108.8955224,416.4707571,63.04477612,33.80265518,171.9402985,450.2734123
M3-BH13150-4.jpg,4020,2787,2,109.7870647,460.1937567,34.51542289,41.15105849,144.3024876,501.3448152
M3-BH13150-4.jpg,4020,2787,2,399.920398,458.9077861,35.40696517,39.13024758,435.3273632,498.0380337
M3-BH13150-5.jpg,4096,2847,1,224.25,258.6076572,30,37.22655427,254.25,295.8342115
M3-BH13150-5.jpg,4096,2847,1,386.875,310.401124,21.625,36.50720056,408.5,346.9083246
M3-BH13150-5.jpg,4096,2847,1,100.25,468.8387777,27.625,31.11204777,127.875,499.9508254
M3-BH13150-5.jpg,4096,2847,2,91.375,362.7341061,57.625,33.09027046,149,395.8243765
M3-BH13150-5.jpg,4096,2847,2,151.375,362.7341061,45.625,35.06849315,197,397.8025992
M3-BH13150-5.jpg,4096,2847,2,199.25,363.4534598,69.625,35.06849315,268.875,398.5219529
M3-BH13150-5.jpg,4096,2847,2,273,363.4534598,62.75,37.76606955,335.75,401.2195293
M3-BH13150-5.jpg,4096,2847,2,341.25,364.7123288,59.5,33.09027046,400.75,397.8025992
M3-BH13150-5.jpg,4096,2847,2,404.875,359.4970144,46.5,39.20477696,451.375,398.7017914
M3-BH13150-5.jpg,4096,2847,2,251.375,413.2687039,46.125,39.20477696,297.5,452.4734809
M3-BH13150-5.jpg,4096,2847,2,177.125,415.7864419,58.125,37.22655427,235.25,453.0129961
M3-BH13150-5.jpg,4096,2847,2,429.75,460.9258869,60.875,42.44186863,490.625,503.3677555
M3-BH13150-5.jpg,4096,2847,2,14,356.0800843,35.5,39.74429224,49.5,395.8243765
M3-BH13150-5.jpg,4096,2847,2,409.5,311.1204777,54.875,33.80962417,464.375,344.9301019
M3-BH13150-5.jpg,4096,2847,2,324.25,313.6382157,43.75,33.80962417,368,347.4478398
M3-BH13150-6.jpg,4123,2781,1,489.0264371,292.5451277,14.77758913,37.18950018,503.8040262,329.7346278
M3-BH13150-6.jpg,4123,2781,1,170.9978171,411.8460985,17.88212467,34.42790363,188.8799418,446.2740022
M3-BH13150-6.jpg,4123,2781,2,299.8981324,305.0643653,88.54135338,33.87558432,388.4394858,338.9399497
M3-BH13150-6.jpg,4123,2781,2,15.27431482,307.6418554,48.30657288,34.42790363,63.5808877,342.0697591
M3-BH13150-6.jpg,4123,2781,2,180.8081494,361.4009349,93.01188455,34.42790363,273.820034,395.8288385
M3-BH13150-6.jpg,4123,2781,2,62.71161775,358.0870191,72.52195004,37.74181949,135.2335678,395.8288385
M3-BH13150-6.jpg,4123,2781,2,89.16226049,466.893923,59.4829008,35.90075512,148.6451613,502.7946782
M3-BH13150-6.jpg,4123,2781,2,15.27431482,465.605178,32.6597138,31.85041352,47.93402862,497.4555915
M3-BH13150-6.jpg,4123,2781,2,446.0596653,350.1704423,53.646374,39.21467098,499.7060393,389.3851133
M3-BH13150-6.jpg,4123,2781,2,323.4926025,461.5548364,55.50909532,43.08090615,379.0016978,504.6357425
M3-BH13150-7.jpg,4104,2846,1,364.5380117,263.3759663,27.19688109,33.1018974,391.7348928,296.4778637
M3-BH13150-7.jpg,4104,2846,1,133.2397661,263.3759663,31.31384016,32.56219255,164.5536062,295.9381588
M3-BH13150-7.jpg,4104,2846,1,385.2475634,412.5144062,24.32748538,29.86366831,409.5750487,442.3780745
M3-BH13150-7.jpg,4104,2846,2,384.748538,309.0709768,101.6764133,36.52002811,486.4249513,345.5910049
M3-BH13150-7.jpg,4104,2846,2,150.705653,311.0498946,58.38596491,35.08081518,209.0916179,346.1307098
M3-BH13150-7.jpg,4104,2846,2,215.9532164,357.4645116,121.3879142,45.15530569,337.3411306,402.6198173
M3-BH13150-7.jpg,4104,2846,2,440.8888889,360.1630358,58.38596491,32.56219255,499.2748538,392.7252284
M3-BH13150-7.jpg,4104,2846,2,20.95906433,411.2550949,50.15204678,38.49894589,71.11111111,449.7540408
M3-BH13150-7.jpg,4104,2846,2,130.4951267,413.2340126,74.47953216,36.52002811,204.9746589,449.7540408
M3-BH13150-7.jpg,4104,2846,2,222.4405458,414.493324,67.11890838,33.1018974,289.5594542,447.5952214
M3-BH13150-7.jpg,4104,2846,2,14.59649123,462.3471539,56.14035088,37.77933942,70.73684211,500.1264933
M3-BH13150-7.jpg,4104,2846,2,77.59844055,463.6064652,69.48927875,37.05973296,147.0877193,500.6661982
M3-BH13150-7.jpg,4104,2846,2,152.9512671,464.3260717,134.2378168,37.05973296,287.1890838,501.3858046
M3-BH13150-7.jpg,4104,2846,2,182.3937622,364.1208714,31.68810916,38.49894589,214.0818713,402.6198173
M3-BH13150-8.jpg,4108,3366,1,404.9386563,315.0184195,31.03407984,33.76827094,435.9727361,348.7866904
M3-BH13150-8.jpg,4108,3366,1,377.1450828,367.3440285,26.67185979,33.15983363,403.8169426,400.5038622
M3-BH13150-8.jpg,4108,3366,1,481.4644596,460.8912656,22.80817916,32.55139632,504.2726388,493.4426619
M3-BH13150-8.jpg,4108,3366,2,157.6630964,262.6928105,96.218111,37.87522282,253.8812074,300.5680333
M3-BH13150-8.jpg,4108,3366,2,278.3096397,257.9774213,201.0360273,37.87522282,479.345667,295.8526441
M3-BH13150-8.jpg,4108,3366,2,179.9727361,315.0184195,120.1480039,34.52881759,300.12074,349.5472371
M3-BH13150-8.jpg,4108,3366,2,81.51119766,318.3648247,71.16650438,33.15983363,152.677702,351.5246583
M3-BH13150-8.jpg,4108,3366,2,8.225900682,421.7991682,134.7302824,33.76827094,142.9561831,455.5674391
M3-BH13150-8.jpg,4108,3366,2,182.0915287,417.8443256,154.9211295,34.52881759,337.0126582,452.3731432
M3-BH13150-8.jpg,4108,3366,2,403.8169426,358.8259061,63.56377799,41.83006536,467.3807205,400.6559715
M3-BH13150-8.jpg,4108,3366,2,157.6630964,468.1925134,51.10029211,35.74569222,208.7633885,503.9382056
M3-BH13150-8.jpg,4108,3366,2,219.1080818,467.5840761,47.23661149,33.15983363,266.3446933,500.7439097
M3-BH13150-8.jpg,4108,3366,2,388.1129503,412.5204991,63.06523856,33.76827094,451.1781889,446.2887701
M3-BH13150-8.jpg,4108,3366,2,406.5589094,461.6518122,49.97857838,34.52881759,456.5374878,496.1806298
M3-BH13150-9.jpg,4281,3289,1,491.4291053,352.1264822,20.57089465,38.45059289,512,390.5770751
M3-BH13150-9.jpg,4281,3289,1,498.0070077,458.2937063,9.687456202,35.18151414,507.6944639,493.4752204
M3-BH13150-9.jpg,4281,3289,2,40.42419995,261.3706294,76.42326559,31.75676497,116.8474655,293.1273943
M3-BH13150-9.jpg,4281,3289,2,125.5781359,262.6159927,173.7762205,33.78048039,299.3543565,296.3964731
M3-BH13150-9.jpg,4281,3289,2,349.7052091,258.7242323,80.96799813,33.15779872,430.6732072,291.882031
M3-BH13150-9.jpg,4281,3289,2,16.98294791,364.1131043,110.5087596,32.53511706,127.4917075,396.6482213
M3-BH13150-9.jpg,4281,3289,2,379.3655688,359.4429918,100.3429105,38.45059289,479.7084793,397.8935847
M3-BH13150-9.jpg,4281,3289,2,158.2284513,414.5503192,86.58911469,35.18151414,244.817566,449.7318334
M3-BH13150-9.jpg,4281,3289,2,254.5050222,414.5503192,49.99205793,29.88871998,304.4970801,444.4390392
M3-BH13150-9.jpg,4281,3289,2,383.4319084,458.2937063,110.0303667,44.36606871,493.4622752,502.659775
M3-BH13150-9.jpg,4281,3289,2,33.3679047,461.562785,77.49964961,39.07327455,110.8675543,500.6360596
M3-BH13150-10.jpg,4052,2909,1,488.3711747,257.3200413,19.45903258,33.08903403,507.8302073,290.4090753
M3-BH13150-10.jpg,4052,2909,1,467.3958539,306.4255758,22.87068115,37.84118254,490.266535,344.2667583
M3-BH13150-10.jpg,4052,2909,1,153.1451135,471.518735,29.56762093,31.85699553,182.7127345,503.3757305
M3-BH13150-10.jpg,4052,2909,2,186.5034551,260.6641458,123.8302073,36.43313854,310.3336624,297.0972843
M3-BH13150-10.jpg,4052,2909,2,316.5251728,259.2561018,107.6564659,32.56101753,424.1816387,291.8171193
M3-BH13150-10.jpg,4052,2909,2,430.2467917,254.6799587,55.21816387,36.43313854,485.4649556,291.1130973
M3-BH13150-10.jpg,4052,2909,2,23.62882527,310.2976968,140.8884501,34.49707803,164.5172754,344.7947748
M3-BH13150-10.jpg,4052,2909,2,170.3297137,312.4097628,129.5162883,32.56101753,299.846002,344.9707803
M3-BH13150-10.jpg,4052,2909,2,304.5212241,312.4097628,82.38499506,31.15297353,386.9062192,343.5627363
M3-BH13150-10.jpg,4052,2909,2,411.1668312,306.4255758,51.93287266,34.49707803,463.0997038,340.9226538
M3-BH13150-10.jpg,4052,2909,2,12.63573544,360.1072534,33.86377098,36.43313854,46.49950642,396.5403919
M3-BH13150-10.jpg,4052,2909,2,53.1964462,363.4513579,108.035538,33.79305603,161.2319842,397.2444139
M3-BH13150-10.jpg,4052,2909,2,164.1382034,362.7473359,45.74136229,35.20110003,209.8795656,397.9484359
M3-BH13150-10.jpg,4052,2909,2,215.0602172,362.0433139,84.28035538,37.13716054,299.3405726,399.1804744
M3-BH13150-10.jpg,4052,2909,2,38.91806515,410.4448264,135.2023692,39.07322104,174.1204344,449.5180474
M3-BH13150-10.jpg,4052,2909,2,179.3010859,413.7889309,83.77492596,34.49707803,263.0760118,448.2860089
M3-BH13150-10.jpg,4052,2909,2,376.4185587,412.5568924,49.0266535,35.20110003,425.4452122,447.7579924
M3-BH13150-10.jpg,4052,2909,2,437.4491609,409.9168099,61.91510365,36.43313854,499.3642646,446.3499484
M3-BH13150-10.jpg,4052,2909,2,63.68410661,463.5984875,56.60809477,32.56101753,120.2922014,496.159505
M3-BH13150-10.jpg,4052,2909,2,16.55281343,461.662427,40.93978282,33.79305603,57.49259625,495.455483
M3-BH13150-11.jpg,3948,2823,1,376.8672746,259.8993978,14.65450861,35.72936592,391.5217832,295.6287637
M3-BH13150-11.jpg,3948,2823,1,74.3100304,312.314559,29.43870314,29.92561105,103.7487335,342.24017
M3-BH13150-11.jpg,3948,2823,1,113.7345491,362.7346794,21.39817629,34.45979454,135.1327254,397.194474
M3-BH13150-11.jpg,3948,2823,1,69.12259372,411.8852285,15.69199595,35.1852639,84.81458967,447.0704924
M3-BH13150-11.jpg,3948,2823,2,392.5592705,259.3552958,74.95845998,35.72936592,467.5177305,295.0846617
M3-BH13150-11.jpg,3948,2823,2,330.4397163,309.0499469,103.8784195,35.72936592,434.3181358,344.7793128
M3-BH13150-11.jpg,3948,2823,2,244.1985816,307.0549061,83.90678825,39.17534538,328.1053698,346.2302515
M3-BH13150-11.jpg,3948,2823,2,175.3353597,311.0449876,66.39918946,33.73432519,241.7345491,344.7793128
M3-BH13150-11.jpg,3948,2823,2,179.2259372,361.465108,68.73353597,37.18030464,247.9594732,398.6454127
M3-BH13150-11.jpg,3948,2823,2,256,364.7297202,120.4782168,34.45979454,376.4782168,399.1895147
M3-BH13150-11.jpg,3948,2823,2,382.5734549,358.2004959,78.2006079,33.73432519,460.7740628,391.9348211
M3-BH13150-11.jpg,3948,2823,2,466.0911854,367.4502303,38.38703141,27.93057032,504.4782168,395.3808006
M3-BH13150-11.jpg,3948,2823,2,90.00202634,411.1597591,82.99898683,37.18030464,173.0010132,448.3400638
M3-BH13150-11.jpg,3948,2823,2,182.9868288,413.1547999,140.3201621,35.72936592,323.3069909,448.8841658
M3-BH13150-11.jpg,3948,2823,2,328.1053698,411.8852285,72.49442756,35.72936592,400.5997974,447.6145944
M3-BH13150-11.jpg,3948,2823,2,418.6261398,409.8901877,50.70719352,33.19022317,469.3333333,443.0804109
M3-BH13150-11.jpg,3948,2823,2,19.84194529,460.3103082,61.60081054,38.44987602,81.44275583,498.7601842
M3-BH13150-11.jpg,3948,2823,2,100.8956434,460.8544102,49.28064843,34.45979454,150.1762918,495.3142047
M3-BH13150-11.jpg,3948,2823,2,154.9746707,460.3103082,53.56028369,39.7194474,208.5349544,500.0297556
M3-BH13150-11.jpg,3948,2823,2,212.4255319,462.3053489,62.63829787,37.18030464,275.0638298,499.4856536
M3-BH13150-11.jpg,3948,2823,2,278.8247214,463.5749203,46.94630193,40.44491676,325.7710233,504.0198371
M3-BH13150-11.jpg,3948,2823,2,407.7325228,462.3053489,91.9473151,37.18030464,499.6798379,499.4856536
M3-BH13150-12.jpg,3989,2769,1,485.3025821,259.9754424,20.27976937,33.09786927,505.5823515,293.0733117
M3-BH13150-12.jpg,3989,2769,1,248.6197042,368.6991694,16.1724743,32.54315637,264.7921785,401.2423257
M3-BH13150-12.jpg,3989,2769,1,123.4755578,470.9512459,14.24717974,33.83748646,137.7227375,504.7887324
M3-BH13150-12.jpg,3989,2769,2,8.342943094,259.9754424,45.56530459,36.42614662,53.90824768,296.401589
M3-BH13150-12.jpg,3989,2769,2,58.01554274,257.9414951,92.54249185,35.87143373,150.5580346,293.8129289
M3-BH13150-12.jpg,3989,2769,2,156.0772123,259.9754424,68.15542743,34.57710365,224.2326398,294.552546
M3-BH13150-12.jpg,3989,2769,2,299.3191276,257.9414951,72.26272249,32.54315637,371.5818501,290.4846515
M3-BH13150-12.jpg,3989,2769,2,242.2020557,308.4203684,61.22436701,36.42614662,303.4264227,344.846515
M3-BH13150-12.jpg,3989,2769,2,308.4321885,308.9750813,53.3948358,37.72047671,361.8270243,346.695558
M3-BH13150-12.jpg,3989,2769,2,368.7580847,311.0090285,51.08448233,34.57710365,419.8425671,345.5861322
M3-BH13150-12.jpg,3989,2769,2,451.1606919,311.0090285,42.35648032,31.24882629,493.5171722,342.2578548
M3-BH13150-12.jpg,3989,2769,2,39.66106794,364.0765619,40.94459764,35.13181654,80.60566558,399.2083785
M3-BH13150-12.jpg,3989,2769,2,86.6382552,362.7822319,43.768363,36.42614662,130.4066182,399.2083785
M3-BH13150-12.jpg,3989,2769,2,135.797443,364.8161791,57.50213086,31.24882629,193.2995738,396.0650054
M3-BH13150-12.jpg,3989,2769,2,200.7440461,364.8161791,34.52694911,33.83748646,235.2709952,398.6536656
M3-BH13150-12.jpg,3989,2769,2,270.3113562,366.1105092,40.55953873,32.54315637,310.870895,398.6536656
M3-BH13150-12.jpg,3989,2769,2,320.4973678,359.4539545,115.5176736,37.16576381,436.0150414,396.6197183
M3-BH13150-12.jpg,3989,2769,2,46.97718726,414.5554352,65.84507395,41.04875406,112.8222612,455.6041892
M3-BH13150-12.jpg,3989,2769,2,180.9776886,415.1101481,109.9984959,35.87143373,290.9761845,450.9815818
M3-BH13150-12.jpg,3989,2769,2,304.8383053,415.1101481,48.38906994,37.16576381,353.2273753,452.2759119
M3-BH13150-12.jpg,3989,2769,2,453.4710454,413.2611051,43.768363,33.09786927,497.2394084,446.3589744
M3-BH13150-12.jpg,3989,2769,2,20.79318125,465.5890213,50.69942341,35.87143373,71.49260466,501.460455
M3-BH13150-12.jpg,3989,2769,2,76.88342943,466.3286385,41.45800953,36.42614662,118.341439,502.7547851
M3-BH13150-12.jpg,3989,2769,2,265.1772374,466.3286385,46.97718726,34.57710365,312.1544247,500.9057421
M3-BH13150-12.jpg,3989,2769,2,364.6507897,466.8833514,47.36224618,36.42614662,412.0130358,503.309498
M3-BH13150-12.jpg,3989,2769,2,418.9440963,466.3286385,82.91601905,33.83748646,501.8601153,500.166125
M3-BH13150-12.jpg,3989,2769,2,210.8839308,465.5890213,47.87565806,33.83748646,258.7595889,499.4265078
M3-BH13150-13.jpg,4166,3714,1,93.4037446,250.7614432,18.31204993,40.39203016,111.7157945,291.1534733
M3-BH13150-13.jpg,4166,3714,1,384.3072492,419.7738288,15.36245799,31.15562736,399.6697072,450.9294561
M3-BH13150-13.jpg,4166,3714,1,26.05472876,368.7668282,18.31204993,31.84491115,44.36677868,400.6117394
M3-BH13150-13.jpg,4166,3714,2,154.3619779,260.6871298,44.36677868,33.77490576,198.7287566,294.4620355
M3-BH13150-13.jpg,4166,3714,2,241.2520403,261.2385568,42.03168507,31.15562736,283.2837254,292.3941842
M3-BH13150-13.jpg,4166,3714,2,335.2702832,259.3085622,82.21987518,36.53204093,417.4901584,295.8406031
M3-BH13150-13.jpg,4166,3714,2,424.4954393,260.6871298,70.29860778,32.53419494,494.794047,293.2213247
M3-BH13150-13.jpg,4166,3714,2,21.87614018,313.7619817,97.58233317,33.77490576,119.4584734,347.5368875
M3-BH13150-13.jpg,4166,3714,2,126.4637542,311.6941303,54.44455113,35.15347334,180.9083053,346.8476037
M3-BH13150-13.jpg,4166,3714,2,198.6058569,313.7619817,172.0595295,35.84275714,370.6653865,349.6047388
M3-BH13150-13.jpg,4166,3714,2,377.793567,312.3834141,43.13778205,31.84491115,420.931349,344.2283253
M3-BH13150-13.jpg,4166,3714,2,99.91742679,367.3882606,76.81228997,30.46634356,176.7297168,397.8546042
M3-BH13150-13.jpg,4166,3714,2,192.7066731,367.3882606,60.343735,31.84491115,253.0504081,399.2331718
M3-BH13150-13.jpg,4166,3714,2,297.4171867,366.6989768,87.50456073,35.15347334,384.9217475,401.8524502
M3-BH13150-13.jpg,4166,3714,2,242.9726356,415.7759828,79.27028325,37.08346796,322.2429189,452.8594507
M3-BH13150-13.jpg,4166,3714,2,330.4771964,415.2245557,46.7018723,32.53419494,377.1790687,447.7587507
M3-BH13150-13.jpg,4166,3714,2,185.7013922,464.3015617,52.60105617,31.15562736,238.3024484,495.457189
M3-BH13150-13.jpg,4166,3714,2,331.706193,465.5422725,88.11905905,36.53204093,419.825252,502.0743134
M3-BH13150-13.jpg,4166,3714,2,434.5732117,464.3015617,58.50024004,32.53419494,493.0734518,496.8357566
M3-BH13150-14.jpg,4131,3411,1,150.8361172,311.0126063,29.62188332,36.47493404,180.4580005,347.4875403
M3-BH13150-14.jpg,4131,3411,1,419.7879448,259.3773087,23.0530138,38.42626796,442.8409586,297.8035767
M3-BH13150-14.jpg,4131,3411,1,109.1919632,460.9651129,20.20237231,35.12401055,129.3943355,496.0891234
M3-BH13150-14.jpg,4131,3411,2,80.80948923,260.5781296,60.73105786,38.42626796,141.5405471,299.0043975
M3-BH13150-14.jpg,4131,3411,2,336.0038732,315.0653767,160.9992738,34.52360012,497.0031469,349.5889768
M3-BH13150-14.jpg,4131,3411,2,253.8310336,310.4121958,75.60396998,37.07534447,329.4350036,347.4875403
M3-BH13150-14.jpg,4131,3411,2,26.52335996,367.4511873,65.68869523,30.47082967,92.21205519,397.922017
M3-BH13150-14.jpg,4131,3411,2,102.6230937,363.3984169,53.66642459,37.07534447,156.2895183,400.4737614
M3-BH13150-14.jpg,4131,3411,2,165.5850884,362.7980064,48.70878722,37.82585752,214.2938756,400.623864
M3-BH13150-14.jpg,4131,3411,2,237.966594,364.1489299,108.9440813,37.82585752,346.9106754,401.9747875
M3-BH13150-14.jpg,4131,3411,2,369.9636892,364.7493404,59.11982571,31.82175315,429.0835149,396.5710935
